event_id,detection_category,system_type,total_mass,distance_mpc,snr_network,epsilon_max,klein_activated,snr_enhanced,klein_enhancement
SIM_000633,non_detection,BBH,24.932135855135233,2217.237850762201,0.37636160389514095,0.04401056833828407,False,0.37636160389514095,1.0
SIM_000634,non_detection,BNS,2.181995169969762,2787.2875063077477,0.052828047707020515,0.004800222131952055,False,0.052828047707020515,1.0
SIM_000635,non_detection,BBH,9.166177443951318,2859.8669287783882,0.10649320958452665,0.020566235184830584,False,0.10649320958452665,1.0
SIM_000636,non_detection,BBH,89.65753455750598,2513.405215251743,0.46089358163551525,0.18376151967860588,False,0.46089358163551525,1.0
SIM_000637,non_detection,BBH,58.06964036870066,2560.55094406899,0.23689768531760036,0.12938831272211648,False,0.23689768531760036,1.0
SIM_000638,non_detection,BNS,3.0469638852796255,2626.515237463489,0.02236273098609252,0.00664202549652471,False,0.02236273098609252,1.0
SIM_000639,non_detection,BBH,76.24089929537418,2516.7062957196304,0.734270946429684,0.16035848632562283,False,0.734270946429684,1.0
SIM_000640,non_detection,BBH,48.67404692676316,2385.7964474997366,0.2977921318582053,0.1107264524182116,False,0.2977921318582053,1.0
SIM_000641,non_detection,BBH,9.174153200967261,1063.6372823775648,0.26287024459055425,0.020144284186526258,False,0.26287024459055425,1.0
SIM_000642,non_detection,BBH,48.04754300780191,2688.7477377311557,0.14606149610487051,0.10300975788001669,False,0.14606149610487051,1.0
SIM_000643,non_detection,BBH,88.47286271882767,2885.466884687441,0.807588558062424,0.18860641476848264,False,0.807588558062424,1.0
SIM_000644,non_detection,BBH,20.025272311490276,2560.757846131551,0.24594960214018097,0.042549422904030285,False,0.24594960214018097,1.0
SIM_000645,non_detection,BBH,20.103227012214482,2344.3222460534753,0.1508247758139994,0.0468996317492642,False,0.1508247758139994,1.0
SIM_000646,non_detection,BNS,3.2991083305620714,2773.853340770828,0.029313801440779615,0.007121580872925413,False,0.029313801440779615,1.0
SIM_000647,non_detection,BBH,37.56543933762947,2362.425016353361,0.4234668278321135,0.08247262306647497,False,0.4234668278321135,1.0
SIM_000648,non_detection,BBH,81.5109369280168,2747.3225050670585,0.37738455614141314,0.17662815112192803,False,0.37738455614141314,1.0
SIM_000649,non_detection,BBH,113.32365244293648,2747.9218031480555,1.2107738505753753,0.22758854540659418,False,1.2107738505753753,1.0
SIM_000650,non_detection,BBH,27.841373752243694,2816.9858762802414,0.36335684876886465,0.051187700127879515,False,0.36335684876886465,1.0
SIM_000651,non_detection,BBH,97.51952902841902,1718.4568929711725,1.568582522544402,0.2060127305453684,False,1.568582522544402,1.0
SIM_000652,non_detection,BBH,70.61483593829303,2698.753987593349,0.7870181853966159,0.14274921251932549,False,0.7870181853966159,1.0
SIM_000653,non_detection,BBH,25.38605765371882,2467.50106923987,0.2809302365830876,0.05828273005358602,False,0.2809302365830876,1.0
SIM_000654,non_detection,BNS,2.7060135097149116,2746.6283306693554,0.042643171937199874,0.0060010881831979845,False,0.042643171937199874,1.0
SIM_000655,non_detection,BBH,51.986231470004114,2481.0594435308494,0.6611251395711293,0.08894666960601456,False,0.6611251395711293,1.0
SIM_000656,non_detection,BBH,26.953185620303167,2562.52883979433,0.34765699138727324,0.053523519840245025,False,0.34765699138727324,1.0
SIM_000657,non_detection,BBH,17.021982974012353,2415.724007803516,0.07923886615644464,0.02922846922085979,False,0.07923886615644464,1.0
SIM_000658,non_detection,BBH,26.995948772108783,2355.308862087676,0.19659437392480136,0.05791455561944121,False,0.19659437392480136,1.0
SIM_000659,non_detection,BBH,87.84832209018253,2069.9662807731534,1.5684378368291017,0.17967779752185536,False,1.5684378368291017,1.0
SIM_000660,non_detection,BBH,39.328943099029885,2723.591201620819,0.46843023486790386,0.08398151966311926,False,0.46843023486790386,1.0
SIM_000661,non_detection,BBH,57.364638514435505,2847.0769787989266,0.18591165504014776,0.12538821195416858,False,0.18591165504014776,1.0
SIM_000662,non_detection,BBH,31.6608245580416,1502.499752237787,0.2620115433018807,0.05929897458895406,False,0.2620115433018807,1.0
SIM_000663,non_detection,BBH,9.462940469850334,2072.0765136679893,0.11108082123078886,0.021819085638546228,False,0.11108082123078886,1.0
SIM_000664,non_detection,BBH,36.371557669630114,2431.3784859528864,0.2584818962538643,0.0729034516319857,False,0.2584818962538643,1.0
SIM_000665,non_detection,BBH,74.11406371511441,2621.5253434907163,0.5004008602022549,0.16240071190375124,False,0.5004008602022549,1.0
SIM_000666,non_detection,BBH,132.7060342702111,2301.303821573005,0.7106834221694281,0.2104930446956888,False,0.7106834221694281,1.0
SIM_000667,non_detection,BBH,72.19968401956784,2816.2605497853797,0.5613256314905422,0.15762324445829587,False,0.5613256314905422,1.0
SIM_000668,non_detection,BBH,76.98955480146384,2262.8846271852294,0.43054298901862564,0.1579913736298286,False,0.43054298901862564,1.0
SIM_000669,non_detection,BBH,26.131210304685844,2968.5705493723126,0.13713652130773812,0.06041489771311074,False,0.13713652130773812,1.0
SIM_000670,non_detection,BBH,61.38878167941799,2326.075203444756,0.47246394761239546,0.11002442275863428,False,0.47246394761239546,1.0
SIM_000671,non_detection,BBH,66.7919000072385,2615.51080559327,0.42413578833038995,0.13626678899777267,False,0.42413578833038995,1.0
SIM_000672,non_detection,BBH,83.38280179363625,1217.2770607599784,1.0804413028417739,0.1367226996994807,False,1.0804413028417739,1.0
SIM_000673,non_detection,BBH,52.831912121834705,2427.519037919618,0.40195536852375424,0.11939216427838079,False,0.40195536852375424,1.0
SIM_000674,non_detection,BBH,58.68312971366474,2152.92527836205,0.26383842158796533,0.10718692637180958,False,0.26383842158796533,1.0
SIM_000675,non_detection,BBH,24.119334701224258,2572.1621972673656,0.5110297326727637,0.056280172751971246,False,0.5110297326727637,1.0
SIM_000676,non_detection,BBH,31.18787457147182,1359.843129717467,0.2944125095897554,0.05898731170969628,False,0.2944125095897554,1.0
SIM_000677,non_detection,BBH,58.869498143100245,2048.08038736166,0.7665891371984176,0.13083588518792982,False,0.7665891371984176,1.0
SIM_000678,non_detection,BBH,46.62633764550252,2342.0812986314477,0.32513075501361355,0.10247453610034896,False,0.32513075501361355,1.0
SIM_000679,non_detection,BBH,25.011349079680066,2897.0901421037884,0.22778466997972435,0.04726793760496543,False,0.22778466997972435,1.0
SIM_000681,non_detection,BBH,132.35379814878831,2180.3061335073708,0.8331099512581075,0.2622849966334475,False,0.8331099512581075,1.0
SIM_000682,non_detection,BBH,69.89010550051403,2975.3229548648396,0.3526141183849491,0.15410318041422202,False,0.3526141183849491,1.0
SIM_000683,non_detection,BBH,51.03893244510505,2219.424145181138,0.4287738101897039,0.11576886350672796,False,0.4287738101897039,1.0
SIM_000684,non_detection,BBH,67.7465813999099,1818.1750920729312,1.198985317319676,0.14723164581920767,False,1.198985317319676,1.0
SIM_000685,non_detection,BNS,2.6969059307676266,1957.6326817764696,0.04190205614981079,0.005784098028968711,False,0.04190205614981079,1.0
SIM_000686,non_detection,BBH,47.910792455968206,2613.896752160102,0.3107219090064384,0.10853988296447525,False,0.3107219090064384,1.0
SIM_000687,non_detection,BBH,94.28302069766548,1220.0908428219432,0.9341310130859447,0.20005217640923673,False,0.9341310130859447,1.0
SIM_000688,non_detection,BBH,56.8611307144928,2263.6704077730647,0.53667409717157,0.12155447789537514,False,0.53667409717157,1.0
SIM_000689,non_detection,BNS,3.3108767195276423,2990.0979565825255,0.05675500294664754,0.007351123433258689,False,0.05675500294664754,1.0
SIM_000690,non_detection,BBH,36.756974682462534,2492.9228883740216,0.44804669569192324,0.08393478609419565,False,0.44804669569192324,1.0
SIM_000691,non_detection,BBH,9.968970788827686,2418.7815661484124,0.19726675910721408,0.01938457205850799,False,0.19726675910721408,1.0
SIM_000692,non_detection,BBH,96.60124348121016,2654.3851926472685,0.5827250106073601,0.20439776058407894,False,0.5827250106073601,1.0
SIM_000693,non_detection,BBH,102.00108665859369,1695.334721602393,2.3052875733804346,0.21388689193385702,False,2.3052875733804346,1.0
SIM_000694,non_detection,BBH,63.627036475827424,2522.285600128459,0.32885510301280746,0.13222941671463823,False,0.32885510301280746,1.0
SIM_000695,non_detection,BBH,130.51745649356346,2313.0642326258658,0.9257177266160053,0.26167025724839577,True,2.0994556811025484,2.2679220897899244
SIM_000696,non_detection,BBH,66.31846829862361,2273.7173910682577,0.8953019340612547,0.11270746720907214,False,0.8953019340612547,1.0
SIM_000697,non_detection,BBH,51.982636224833215,2148.4537348089116,0.5272935270550395,0.11767228544624936,False,0.5272935270550395,1.0
SIM_000698,non_detection,BBH,59.05453076424868,1456.7648546859161,0.3213433126267323,0.10944559983761548,False,0.3213433126267323,1.0
SIM_000699,non_detection,BBH,43.256163845167436,2705.3358626423756,0.3150888664024149,0.09656929819721052,False,0.3150888664024149,1.0
SIM_000700,non_detection,BBH,70.31558188777774,2322.7033482151082,1.052904083362473,0.14575756015988367,False,1.052904083362473,1.0
SIM_000701,non_detection,BBH,92.28771019788431,2924.9432056579353,0.4287302149638762,0.17870953421337002,False,0.4287302149638762,1.0
SIM_000702,non_detection,BBH,60.9622590921206,2865.671632311607,0.13219398880948066,0.13488143443273187,False,0.13219398880948066,1.0
SIM_000703,non_detection,BNS,2.5885365584928035,1646.0923232696418,0.04469011391970429,0.00548028881961641,False,0.04469011391970429,1.0
SIM_000704,non_detection,BBH,70.46203565717767,1141.352208851442,1.3803024798730528,0.13614104616541092,False,1.3803024798730528,1.0
SIM_000705,non_detection,BBH,105.94487695410379,1228.283904938819,1.3707095489700174,0.21529125945888347,False,1.3707095489700174,1.0
SIM_000706,non_detection,BBH,46.4184142483282,1996.8374392670682,0.4124012397007975,0.10571884450475141,False,0.4124012397007975,1.0
SIM_000707,non_detection,BBH,52.4845630969129,1705.0502815149198,0.249198640182588,0.11830127328997925,False,0.249198640182588,1.0
SIM_000708,non_detection,BBH,30.22012166980984,2388.7749973532436,0.20171715858631928,0.05870023010016997,False,0.20171715858631928,1.0
SIM_000709,non_detection,BBH,69.98684762563335,2406.052780186555,0.5670766543663948,0.13201725504003808,False,0.5670766543663948,1.0
SIM_000710,non_detection,BBH,34.86231512591552,2399.4205065083397,0.2077389147406511,0.061539281342859985,False,0.2077389147406511,1.0
SIM_000711,non_detection,BBH,66.62133767154316,2982.6991687517093,0.306615822448479,0.146984959124136,False,0.306615822448479,1.0
SIM_000712,non_detection,BNS,3.80581515292206,504.4028290752737,0.20300317500578552,0.008562856063493631,False,0.20300317500578552,1.0
SIM_000713,non_detection,BBH,59.932364975908165,1607.9872252731311,1.1730802751130804,0.13349843149910456,False,1.1730802751130804,1.0
SIM_000715,non_detection,BBH,49.25523503242086,1938.455540338581,0.19801824538285565,0.1119977416322519,False,0.19801824538285565,1.0
SIM_000716,non_detection,BNS,2.933675971876691,1374.877069746802,0.12889726943058913,0.006465478658916235,False,0.12889726943058913,1.0
SIM_000717,non_detection,BBH,78.94352206651466,2960.1775165791946,0.500036541717648,0.1554311246206043,False,0.500036541717648,1.0
SIM_000718,non_detection,BBH,96.20091679652114,2196.190807599131,0.7605019664813406,0.19958219278482395,False,0.7605019664813406,1.0
SIM_000719,non_detection,BBH,54.994656033170074,2090.379956663427,0.3689592063793093,0.12404068220517014,False,0.3689592063793093,1.0
SIM_000720,non_detection,BBH,9.590943843394836,2590.223794368203,0.21646933787787578,0.02147425478051156,False,0.21646933787787578,1.0
SIM_000721,non_detection,BBH,98.68085542146605,2032.1935244164833,0.5274450766652714,0.2070635516159461,False,0.5274450766652714,1.0
SIM_000722,non_detection,BBH,55.64060456615559,2834.848953703685,0.35395273878280165,0.11126639072521143,False,0.35395273878280165,1.0
SIM_000723,non_detection,BBH,38.44294851126848,1526.878547352156,0.618717144580928,0.0800597813893668,False,0.618717144580928,1.0
SIM_000724,non_detection,BBH,65.8783716227404,2589.5526741879944,0.3231287218088217,0.11822065174775119,False,0.3231287218088217,1.0
SIM_000725,non_detection,BBH,11.626744832252138,2899.6977429619183,0.11802741263014316,0.02282592226608671,False,0.11802741263014316,1.0
SIM_000726,non_detection,BBH,59.435292040133234,2390.0890195978,0.36618093306954214,0.13032121472315086,False,0.36618093306954214,1.0
SIM_000727,non_detection,BBH,70.41308397754605,1978.1982575380923,1.0787480061498709,0.15489503373847702,False,1.0787480061498709,1.0
SIM_000728,non_detection,BBH,77.20353811872491,2933.0277435996904,0.46825779694910574,0.16842466571802248,False,0.46825779694910574,1.0
SIM_000729,non_detection,BBH,16.879794082631626,2460.1727783696074,0.2646479865054027,0.034323415218957015,False,0.2646479865054027,1.0
SIM_000730,non_detection,BBH,106.31862773389155,1085.9298635720759,1.7524280106885657,0.22037072757523687,False,1.7524280106885657,1.0
SIM_000731,non_detection,BNS,2.4656571896902033,1204.1485050648496,0.03519933582815379,0.005267905086907517,False,0.03519933582815379,1.0
SIM_000732,non_detection,BBH,86.08645605366408,1921.2323177443557,0.4577968940030611,0.17922975720562556,False,0.4577968940030611,1.0
SIM_000733,non_detection,BBH,85.86554954365619,2119.8768330718003,0.25694700493270684,0.18400639925109588,False,0.25694700493270684,1.0
SIM_000734,non_detection,BBH,64.9767230324675,1948.2098281151636,0.48391080945896175,0.1441492268955579,False,0.48391080945896175,1.0
SIM_000735,non_detection,BBH,15.47439937038665,2396.1835987658956,0.10522898857453936,0.03342877089801026,False,0.10522898857453936,1.0
SIM_000736,non_detection,BBH,104.76660797866921,1520.2668262103841,1.8273454066441206,0.21778389215315339,False,1.8273454066441206,1.0
SIM_000737,non_detection,BBH,77.21612040165165,2723.039572730386,0.21636731182930838,0.16769983833525196,False,0.21636731182930838,1.0
SIM_000738,non_detection,BBH,49.05858801941535,2407.6327182006494,0.21146975941118215,0.10856996612747837,False,0.21146975941118215,1.0
SIM_000739,non_detection,BNS,2.764608662360149,2558.8950456385082,0.02300924418809573,0.005763668840492369,False,0.02300924418809573,1.0
SIM_000740,non_detection,BBH,31.536212971706654,2499.3476276543006,0.23105873309184785,0.06307234935120158,False,0.23105873309184785,1.0
SIM_000741,non_detection,BBH,85.20095756391737,1609.0712887847114,1.5587380748544444,0.18158273807944092,False,1.5587380748544444,1.0
SIM_000742,non_detection,BBH,13.032458025914366,2855.6966142760252,0.11212594877981205,0.029871229487906988,False,0.11212594877981205,1.0
SIM_000743,non_detection,BBH,128.43415181153085,2533.551278147259,0.8974431420589284,0.2550184999814097,False,0.8974431420589284,1.0
SIM_000744,non_detection,BBH,58.777693675172756,2598.7182720032415,0.6020348368175918,0.1258917570429341,False,0.6020348368175918,1.0
SIM_000745,non_detection,BBH,16.740308238142863,2514.767085313921,0.205720783109276,0.03904170013861233,False,0.205720783109276,1.0
SIM_000746,non_detection,BBH,88.32587720096461,2178.609834522331,1.2397098802196482,0.14550342545395203,False,1.2397098802196482,1.0
SIM_000747,non_detection,BBH,85.67271895294452,2699.01766371053,0.48967556068842377,0.1799441535079358,False,0.48967556068842377,1.0
SIM_000748,non_detection,BBH,92.8418489324902,1600.210380401553,0.9734221119204042,0.17150189201268579,False,0.9734221119204042,1.0
SIM_000749,non_detection,BBH,35.73073393407354,2746.647101775438,0.13419224757235543,0.06713283155800345,False,0.13419224757235543,1.0
SIM_000750,non_detection,BBH,39.772994121556636,1881.348954049254,0.13137641443465353,0.0848837910743535,False,0.13137641443465353,1.0
SIM_000752,non_detection,BBH,34.50638916095052,2984.258765797396,0.10847166296190153,0.07043453802070627,False,0.10847166296190153,1.0
SIM_000753,non_detection,BBH,99.85940871367924,2167.2971502289056,0.906421679921531,0.21010355438313064,False,0.906421679921531,1.0
SIM_000754,non_detection,BNS,3.4984773294969553,2973.1459637316907,0.051361728928147034,0.0077396013130884185,False,0.051361728928147034,1.0
SIM_000755,non_detection,BBH,26.65942089610821,2642.775195619739,0.2598098698645799,0.0619315341214302,False,0.2598098698645799,1.0
SIM_000756,non_detection,BBH,63.91433797081786,2845.630014558659,0.29085719563960605,0.11220177080254855,False,0.29085719563960605,1.0
SIM_000757,non_detection,BBH,175.13058433907628,2897.412082469542,1.3897283711423734,0.3275625140294564,False,1.3897283711423734,1.0
SIM_000758,non_detection,BBH,44.260052414257714,1582.7971407862096,0.25827229414662506,0.09658775274273015,False,0.25827229414662506,1.0
SIM_000759,non_detection,BBH,20.511193913374758,2577.830869741745,0.11088719847386218,0.047131197298575914,False,0.11088719847386218,1.0
SIM_000760,non_detection,BBH,140.0730852025042,2733.594524677931,0.7011716289180798,0.25971451814358315,False,0.7011716289180798,1.0
SIM_000761,non_detection,BBH,134.92747773833054,2908.1829073307695,1.520053222734149,0.2666056611698955,False,1.520053222734149,1.0
SIM_000762,non_detection,BBH,52.73214406133165,2904.158079712181,0.5109525154131885,0.11341755562473939,False,0.5109525154131885,1.0
SIM_000763,non_detection,BBH,48.167188406705606,2628.8294142350064,0.17303604651233126,0.10005947086892865,False,0.17303604651233126,1.0
SIM_000764,non_detection,BBH,28.57278228348445,2638.4536885751713,0.27543105145541336,0.06579849730855615,False,0.27543105145541336,1.0
SIM_000765,non_detection,BBH,36.03928565174288,2948.6199182634805,0.3383346835303061,0.08313280153710148,False,0.3383346835303061,1.0
SIM_000766,non_detection,BBH,64.95457452712489,2762.301587823564,0.8017880811056622,0.10840279030739884,False,0.8017880811056622,1.0
SIM_000767,non_detection,BBH,64.78614730898505,2769.3975265625213,0.5307633454012359,0.11481178720552018,False,0.5307633454012359,1.0
SIM_000768,non_detection,BBH,51.98943946838271,1762.7503332053034,0.36274804492382595,0.11762846182348792,False,0.36274804492382595,1.0
SIM_000769,non_detection,BBH,8.90342313379179,2144.904175404648,0.052299756674887336,0.016055082427667344,False,0.052299756674887336,1.0
SIM_000770,non_detection,BBH,57.086821333357136,557.0543348479972,1.7657789141743896,0.11600736953548736,False,1.7657789141743896,1.0
SIM_000771,non_detection,BNS,2.555249399222596,2577.3119449173687,0.049458716251475944,0.005402540923880961,False,0.049458716251475944,1.0
SIM_000772,non_detection,BBH,37.963064170365286,1643.3135518020297,0.46339745580026187,0.08490769919727573,False,0.46339745580026187,1.0
SIM_000773,non_detection,BBH,82.21835225548419,2172.590442924367,0.5263158504855232,0.16572992333234024,False,0.5263158504855232,1.0
SIM_000774,non_detection,BBH,72.48182198403366,1912.2281215659025,0.6431791591111964,0.15800767287790055,False,0.6431791591111964,1.0
SIM_000775,non_detection,BBH,13.661430446386136,1918.3414205201614,0.33076612765315827,0.031199003362593132,False,0.33076612765315827,1.0
SIM_000776,non_detection,BNS,3.1935419807040146,2991.7487258063265,0.02688536156935872,0.007148152399273242,False,0.02688536156935872,1.0
SIM_000777,non_detection,BBH,38.04365199750947,1887.6478856412778,0.45050307400093503,0.07356985282482602,False,0.45050307400093503,1.0
SIM_000778,non_detection,BBH,45.85755872880907,2373.593604785607,0.2025085121799808,0.07869544201434249,False,0.2025085121799808,1.0
SIM_000779,non_detection,BBH,56.69012111653609,2352.7674705000763,0.644917435084136,0.10181928265849434,False,0.644917435084136,1.0
SIM_000780,non_detection,BBH,60.4824315884744,2264.855354429113,0.9048778989947696,0.1346713037167599,False,0.9048778989947696,1.0
SIM_000781,non_detection,BBH,59.00498870322443,2352.106629982963,0.1717004879859104,0.1220967550165071,False,0.1717004879859104,1.0
SIM_000782,non_detection,BBH,21.335065985729173,2647.400716036208,0.2534951552103197,0.04970660704521279,False,0.2534951552103197,1.0
SIM_000783,non_detection,BBH,64.67121696561684,2037.8255985604437,1.0554438230060448,0.14275663135067926,False,1.0554438230060448,1.0
SIM_000784,non_detection,BBH,11.89248887343005,553.8737987537284,0.4873801335195261,0.02699994879751335,False,0.4873801335195261,1.0
SIM_000785,non_detection,BBH,42.37223835633936,2142.305385748194,0.4337907499854253,0.09092588494824715,False,0.4337907499854253,1.0
SIM_000786,non_detection,BBH,52.77784137628842,2471.395763340344,0.7605853642641747,0.11146994222931575,False,0.7605853642641747,1.0
SIM_000787,non_detection,BBH,75.18840222892325,1751.6445636388403,0.9298392053338357,0.16410356137342277,False,0.9298392053338357,1.0
SIM_000788,non_detection,BBH,46.899877476359954,2562.2740440038783,0.3581951859370074,0.10268327516158286,False,0.3581951859370074,1.0
SIM_000789,non_detection,BBH,74.22297538435777,1571.0058452835744,0.958649301803921,0.1585529479960189,False,0.958649301803921,1.0
SIM_000790,non_detection,BBH,32.91699427159282,2750.0849166381104,0.29129841579031485,0.07569600194307088,False,0.29129841579031485,1.0
SIM_000791,non_detection,BBH,92.34356474281097,2317.6613213894398,0.6218822426525094,0.19664993432665553,False,0.6218822426525094,1.0
SIM_000792,non_detection,BBH,72.96144454148137,2574.5416627948243,0.4626980035330812,0.1423717695758383,False,0.4626980035330812,1.0
SIM_000793,non_detection,BBH,10.590295221523096,2834.5314988168393,0.08685433586514263,0.024528900563068286,False,0.08685433586514263,1.0
SIM_000794,non_detection,BBH,43.56730268369281,2379.2247550150855,0.22578834522842786,0.07907311755929214,False,0.22578834522842786,1.0
SIM_000795,non_detection,BBH,74.5262819714403,2659.202168785517,0.4604928067370768,0.15592770036193487,False,0.4604928067370768,1.0
SIM_000796,non_detection,BBH,26.77622373854839,2329.2621237143003,0.22681567561758204,0.05374108304645433,False,0.22681567561758204,1.0
SIM_000797,non_detection,BBH,31.48658378911847,1558.6990022992945,0.7182684392514895,0.06022310420555652,False,0.7182684392514895,1.0
SIM_000798,non_detection,BBH,59.32114634738642,1413.7898506394226,0.3843506953246835,0.12746415839884515,False,0.3843506953246835,1.0
SIM_000799,non_detection,BBH,47.9814469573362,2261.9381105626912,0.27347173625795645,0.09287987234843086,False,0.27347173625795645,1.0
SIM_000800,non_detection,BBH,108.78803351541156,2276.5153836192612,0.8071479551048523,0.2257598490653248,False,0.8071479551048523,1.0
SIM_000801,non_detection,BBH,39.51089301773558,2888.044886586484,0.3264365119841455,0.07557276014576564,False,0.3264365119841455,1.0
SIM_000802,non_detection,BBH,60.698373122154635,1428.4784991791569,0.3176586006149871,0.1357844721399067,False,0.3176586006149871,1.0
SIM_000803,non_detection,BBH,31.983621715192804,2362.8859677880355,0.5971879508724518,0.06536748168837204,False,0.5971879508724518,1.0
SIM_000804,non_detection,BBH,39.85918948734441,2600.956971639135,0.5621977505049318,0.07829748818278824,False,0.5621977505049318,1.0
SIM_000805,non_detection,BBH,41.05722470448737,1047.610402572254,1.1868405702792426,0.09193876608457206,False,1.1868405702792426,1.0
SIM_000806,non_detection,BBH,92.35130247531957,2436.503850633276,0.7433517273291502,0.1964776602093326,False,0.7433517273291502,1.0
SIM_000807,non_detection,BBH,118.37158043415153,1655.7275662938803,0.8832469808763277,0.23350363841286523,False,0.8832469808763277,1.0
SIM_000808,non_detection,BNS,2.93958622101312,2749.4969987755303,0.016417961508523857,0.006553063649856082,False,0.016417961508523857,1.0
SIM_000809,non_detection,BBH,95.86254901132881,2979.1883802740044,1.0110270997181428,0.18843751303622638,False,1.0110270997181428,1.0
SIM_000810,non_detection,BBH,100.45108728840913,1939.331640193176,0.48700385529329493,0.20274623906456968,False,0.48700385529329493,1.0
SIM_000811,non_detection,BBH,65.05838134348238,2500.100031696164,0.5256005501244135,0.14100526480589173,False,0.5256005501244135,1.0
SIM_000812,non_detection,BNS,2.816067988740916,2833.9700197201587,0.04230287289641426,0.006245846547001168,False,0.04230287289641426,1.0
SIM_000813,non_detection,BNS,2.7824764758929525,2880.76246391755,0.028230525054424187,0.006015505211557788,False,0.028230525054424187,1.0
SIM_000814,non_detection,BBH,83.34143171269861,2738.597356099181,0.6297012145652703,0.1750925271304879,False,0.6297012145652703,1.0
SIM_000815,non_detection,BBH,72.87839460277577,2260.4034184583797,0.8261750047594366,0.14199880229007447,False,0.8261750047594366,1.0
SIM_000816,non_detection,BBH,55.999100185573546,1142.4692538085483,1.3412181810531558,0.11351054986082502,False,1.3412181810531558,1.0
SIM_000817,non_detection,BBH,63.6454569357187,2222.756439213164,0.8096207759476717,0.1355019776887522,False,0.8096207759476717,1.0
SIM_000818,non_detection,BBH,65.88047614500674,1871.3600586482037,0.6212671480589981,0.14234629635618246,False,0.6212671480589981,1.0
SIM_000819,non_detection,BBH,81.12302796935641,1053.1445368700904,0.8944368525493578,0.17395377983568477,False,0.8944368525493578,1.0
SIM_000820,non_detection,BNS,2.411490228569418,2166.5395713403923,0.03836946649160307,0.005265356578547475,False,0.03836946649160307,1.0
SIM_000821,non_detection,BNS,2.7597688132036007,2725.4189590408937,0.04526922232688148,0.006096762689797978,False,0.04526922232688148,1.0
SIM_000822,non_detection,BBH,112.89546751173052,1963.1284865955447,1.2627908457217527,0.18751643910865998,False,1.2627908457217527,1.0
SIM_000823,non_detection,BBH,23.71413303071457,1320.1696535940282,0.24945025753264433,0.05005265732497671,False,0.24945025753264433,1.0
SIM_000824,non_detection,BBH,65.02984881375261,2780.073205978708,0.3734891348506831,0.1440483859113316,False,0.3734891348506831,1.0
SIM_000825,non_detection,BNS,3.2415923656030765,1921.0188979657546,0.04001745126364253,0.007249816361192439,False,0.04001745126364253,1.0
SIM_000826,non_detection,BBH,83.21278755726078,1234.7128484289017,1.3175881229859892,0.17892720209926444,False,1.3175881229859892,1.0
SIM_000827,non_detection,BBH,38.30630033497008,2207.7825444401046,0.547491504149229,0.06476809285807286,False,0.547491504149229,1.0
SIM_000828,non_detection,BBH,29.235016664431676,2701.9279058327566,0.3161619498177615,0.06060967299238649,False,0.3161619498177615,1.0
SIM_000829,non_detection,BBH,120.2270676612623,2138.059999077587,0.5019661299886283,0.24474706531336193,False,0.5019661299886283,1.0
SIM_000830,non_detection,BBH,97.93624330477556,2725.348025748745,1.0458659366859144,0.194011281826093,False,1.0458659366859144,1.0
SIM_000831,non_detection,BBH,96.38106648419665,1908.8102421701558,1.3607660192930555,0.20331624996657427,False,1.3607660192930555,1.0
SIM_000832,non_detection,BBH,17.240173125192783,2597.4395859886754,0.07287536283604774,0.04030476146205677,False,0.07287536283604774,1.0
SIM_000833,non_detection,BBH,63.278571733932836,2701.572900006027,0.4563841581728568,0.14099807387089178,False,0.4563841581728568,1.0
SIM_000834,non_detection,BBH,40.37183825707766,2301.1248656709954,0.4844609909592321,0.07582333280298754,False,0.4844609909592321,1.0
SIM_000835,non_detection,BBH,13.015354580590792,2467.601064135795,0.1462347369738575,0.026883743485764118,False,0.1462347369738575,1.0
SIM_000836,non_detection,BNS,3.0299419147573534,2650.141774798432,0.05120325947695664,0.006719632665606372,False,0.05120325947695664,1.0
SIM_000837,non_detection,BNS,2.597182026789588,1697.8647338915323,0.04868624877810419,0.005742439482816606,False,0.04868624877810419,1.0
SIM_000838,non_detection,BBH,61.23076994071771,2815.1841551588036,0.3140343597907057,0.1306083159529502,False,0.3140343597907057,1.0
SIM_000839,non_detection,BBH,73.48344241887244,2456.3497232651703,0.39145032117855166,0.1611005169187643,False,0.39145032117855166,1.0
SIM_000840,non_detection,BBH,93.431178140843,2680.737981772941,0.39884337160062205,0.19837909763147668,False,0.39884337160062205,1.0
SIM_000841,non_detection,BBH,78.60419823629022,1095.2533422919716,1.0490118305503067,0.1677703270705769,False,1.0490118305503067,1.0
SIM_000842,non_detection,BBH,28.15476654524364,2836.130928414133,0.37801289925147996,0.052796815141029914,False,0.37801289925147996,1.0
SIM_000843,non_detection,BBH,42.33647054652487,2695.106891334604,0.6963992504235679,0.09642142532970499,False,0.6963992504235679,1.0
SIM_000844,non_detection,BBH,46.389306649466285,2787.0743044503065,0.3631919159908226,0.10184293960890482,False,0.3631919159908226,1.0
SIM_000845,non_detection,BBH,32.98708864065944,1462.7069954192204,1.0075009040492033,0.07624133658891218,False,1.0075009040492033,1.0
SIM_000846,non_detection,BBH,63.08235573153275,1616.390405596981,0.7771244277225637,0.13738596376291773,False,0.7771244277225637,1.0
SIM_000847,non_detection,BBH,43.230816593027996,2750.854769014908,0.2346891146689599,0.09838056078788539,False,0.2346891146689599,1.0
